NUM_SEC_ARCHIVO,FEC_OPERACION,FECHA_HORA,ESTADO_TRANSFERENCIA,ESTADO_ARCHIVO,VAL_SEGUNDOS
76690,2025-03-27 11:44:30.290,2025-03-27 12:15:13.000,ENVIADO,RECIBIDO,1842.71
76724,2025-03-28 10:58:26.727,2025-03-28 12:15:13.000,ENVIADO,RECIBIDO,4606.27
76724,2025-03-28 10:58:26.727,2025-03-28 12:15:13.000,ENVIADO,RECIBIDO,4606.27
76724,2025-03-28 11:20:23.897,2025-03-28 12:15:13.000,ENVIADO,RECIBIDO,3289.10
76724,2025-03-28 11:20:23.897,2025-03-28 12:15:13.000,ENVIADO,RECIBIDO,3289.10
76724,2025-03-28 11:26:10.227,2025-03-28 12:15:13.000,ENVIADO,RECIBIDO,2942.77
76724,2025-03-28 11:26:10.227,2025-03-28 12:15:13.000,ENVIADO,RECIBIDO,2942.77
76735,2025-03-28 12:56:07.933,2025-03-28 14:35:16.000,ENVIADO,RECIBIDO,5948.07
76735,2025-03-28 13:56:00.867,2025-03-28 14:35:16.000,ENVIADO,RECIBIDO,2355.13
76735,2025-03-28 14:00:46.917,2025-03-28 14:35:16.000,ENVIADO,RECIBIDO,2069.08
76735,2025-03-28 14:20:35.337,2025-03-28 14:35:16.000,ENVIADO,RECIBIDO,880.66
76757,2025-03-31 07:26:05.397,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,17350.60
76757,2025-03-31 07:31:23.620,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,17032.38
76757,2025-03-31 08:54:23.657,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,12052.34
76757,2025-03-31 09:08:38.663,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,11197.34
76757,2025-03-31 09:46:44.297,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,8911.70
76757,2025-03-31 09:56:23.340,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,8332.66
76757,2025-03-31 09:56:48.047,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,8307.95
76757,2025-03-31 10:17:05.163,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,7090.84
76757,2025-03-31 10:29:22.437,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,6353.56
76757,2025-03-31 10:35:02.720,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,6013.28
76757,2025-03-31 10:43:02.833,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,5533.17
76757,2025-03-31 10:43:06.373,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,5529.63
76757,2025-03-31 10:55:29.203,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,4786.80
76757,2025-03-31 11:16:57.330,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,3498.67
76757,2025-03-31 11:53:20.857,2025-03-31 12:15:16.000,ENVIADO,RECIBIDO,1315.14
76769,2025-03-31 14:22:43.630,2025-03-31 14:35:13.000,ENVIADO,RECIBIDO,749.37
76769,2025-03-31 14:22:43.630,2025-03-31 14:35:13.000,ENVIADO,RECIBIDO,749.37
76792,2025-04-01 08:17:11.253,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,14289.75
76792,2025-04-01 08:24:53.380,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,13827.62
76792,2025-04-01 09:01:25.090,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,11635.91
76792,2025-04-01 09:24:18.720,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,10262.28
76792,2025-04-01 10:14:33.400,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,7247.60
76792,2025-04-01 10:24:38.800,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,6642.20
76792,2025-04-01 10:41:57.577,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,5603.42
76792,2025-04-01 11:11:11.287,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,3849.71
76792,2025-04-01 11:17:55.297,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,3445.70
76792,2025-04-01 11:34:19.193,2025-04-01 12:15:21.000,ENVIADO,RECIBIDO,2461.81
76803,2025-04-01 12:10:59.450,2025-04-01 14:35:15.000,ENVIADO,RECIBIDO,8655.55
76803,2025-04-01 12:21:05.770,2025-04-01 14:35:15.000,ENVIADO,RECIBIDO,8049.23
76803,2025-04-01 13:44:36.543,2025-04-01 14:35:15.000,ENVIADO,RECIBIDO,3038.46
76803,2025-04-01 13:45:04.167,2025-04-01 14:35:15.000,ENVIADO,RECIBIDO,3010.83
76803,2025-04-01 14:08:00.663,2025-04-01 14:35:15.000,ENVIADO,RECIBIDO,1634.34
76838,2025-04-02 12:31:45.897,2025-04-02 14:35:28.000,ENVIADO,RECIBIDO,7422.10
76838,2025-04-02 13:26:56.567,2025-04-02 14:35:28.000,ENVIADO,RECIBIDO,4111.43
76838,2025-04-02 13:27:18.817,2025-04-02 14:35:28.000,ENVIADO,RECIBIDO,4089.18
76861,2025-04-03 09:40:02.407,2025-04-03 12:15:18.000,ENVIADO,RECIBIDO,9315.59
76861,2025-04-03 09:40:02.407,2025-04-03 12:15:18.000,ENVIADO,RECIBIDO,9315.59
76872,2025-04-03 12:46:27.473,2025-04-03 14:35:17.000,ENVIADO,RECIBIDO,6529.53
76872,2025-04-03 14:14:39.220,2025-04-03 14:35:17.000,ENVIADO,RECIBIDO,1237.78
76895,2025-04-04 08:15:56.437,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,14372.56
76895,2025-04-04 09:08:22.997,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,11226.00
76895,2025-04-04 09:20:13.277,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,10515.72
76895,2025-04-04 09:58:28.000,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,8221.00
76895,2025-04-04 10:44:43.300,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,5445.70
76895,2025-04-04 10:53:42.633,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,4906.37
76895,2025-04-04 11:04:42.300,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,4246.70
76895,2025-04-04 11:07:12.830,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,4096.17
76895,2025-04-04 11:38:14.367,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,2234.63
76895,2025-04-04 11:56:42.507,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,1126.49
76895,2025-04-04 11:59:48.523,2025-04-04 12:15:29.000,ENVIADO,RECIBIDO,940.48
76906,2025-04-04 12:04:29.770,2025-04-04 14:35:16.000,ENVIADO,RECIBIDO,9046.23
76906,2025-04-04 12:15:21.733,2025-04-04 14:35:16.000,ENVIADO,RECIBIDO,8394.27
76906,2025-04-04 12:58:20.253,2025-04-04 14:35:16.000,ENVIADO,RECIBIDO,5815.75
76906,2025-04-04 13:57:03.263,2025-04-04 14:35:16.000,ENVIADO,RECIBIDO,2292.74
76931,2025-04-07 06:20:46.070,2025-04-07 12:15:22.000,ENVIADO,RECIBIDO,21275.93
76931,2025-04-07 06:20:46.070,2025-04-07 12:15:22.000,ENVIADO,RECIBIDO,21275.93
76943,2025-04-07 12:50:13.473,2025-04-07 14:35:18.000,ENVIADO,RECIBIDO,6304.53
76943,2025-04-07 12:50:13.473,2025-04-07 14:35:18.000,ENVIADO,RECIBIDO,6304.53
76967,2025-04-08 10:05:05.377,2025-04-08 12:15:11.000,ENVIADO,RECIBIDO,7805.62
76967,2025-04-08 10:05:05.377,2025-04-08 12:15:11.000,ENVIADO,RECIBIDO,7805.62
76967,2025-04-08 10:09:50.177,2025-04-08 12:15:11.000,ENVIADO,RECIBIDO,7520.82
76967,2025-04-08 10:09:50.177,2025-04-08 12:15:11.000,ENVIADO,RECIBIDO,7520.82
76967,2025-04-08 10:13:57.193,2025-04-08 12:15:11.000,ENVIADO,RECIBIDO,7273.81
76967,2025-04-08 10:13:57.193,2025-04-08 12:15:11.000,ENVIADO,RECIBIDO,7273.81
76967,2025-04-08 10:18:31.430,2025-04-08 12:15:11.000,ENVIADO,RECIBIDO,6999.57
76967,2025-04-08 10:18:31.430,2025-04-08 12:15:11.000,ENVIADO,RECIBIDO,6999.57
76979,2025-04-08 14:25:27.943,2025-04-08 14:35:14.000,ENVIADO,RECIBIDO,586.06
76979,2025-04-08 14:25:27.943,2025-04-08 14:35:14.000,ENVIADO,RECIBIDO,586.06
77001,2025-04-09 04:15:46.680,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,28764.32
77001,2025-04-09 09:19:56.640,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,10514.36
77001,2025-04-09 09:22:42.733,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,10348.27
77001,2025-04-09 10:20:13.530,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,6897.47
77001,2025-04-09 10:27:57.177,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,6433.82
77001,2025-04-09 10:59:13.313,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,4557.69
77001,2025-04-09 11:25:55.467,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,2955.53
77001,2025-04-09 11:36:38.643,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,2312.36
77001,2025-04-09 11:44:01.647,2025-04-09 12:15:11.000,ENVIADO,RECIBIDO,1869.35
77013,2025-04-09 12:39:57.513,2025-04-09 14:35:11.000,ENVIADO,RECIBIDO,6913.49
77013,2025-04-09 12:39:57.513,2025-04-09 14:35:11.000,ENVIADO,RECIBIDO,6913.49
77013,2025-04-09 12:42:35.143,2025-04-09 14:35:11.000,ENVIADO,RECIBIDO,6755.86
77013,2025-04-09 12:42:35.143,2025-04-09 14:35:11.000,ENVIADO,RECIBIDO,6755.86
77013,2025-04-09 12:59:40.587,2025-04-09 14:35:11.000,ENVIADO,RECIBIDO,5730.41
77013,2025-04-09 12:59:40.587,2025-04-09 14:35:11.000,ENVIADO,RECIBIDO,5730.41
77013,2025-04-09 13:19:41.783,2025-04-09 14:35:11.000,ENVIADO,RECIBIDO,4529.22
77013,2025-04-09 13:19:41.783,2025-04-09 14:35:11.000,ENVIADO,RECIBIDO,4529.22
77036,2025-04-10 05:49:42.060,2025-04-10 12:15:17.000,ENVIADO,RECIBIDO,23134.94
77036,2025-04-10 07:18:29.990,2025-04-10 12:15:17.000,ENVIADO,RECIBIDO,17807.01
77036,2025-04-10 10:30:57.300,2025-04-10 12:15:17.000,ENVIADO,RECIBIDO,6259.70
77036,2025-04-10 11:59:06.320,2025-04-10 12:15:17.000,ENVIADO,RECIBIDO,970.68
77047,2025-04-10 12:27:08.117,2025-04-10 14:35:14.000,ENVIADO,RECIBIDO,7685.88
77047,2025-04-10 12:30:36.417,2025-04-10 14:35:14.000,ENVIADO,RECIBIDO,7477.58
77047,2025-04-10 12:32:53.463,2025-04-10 14:35:14.000,ENVIADO,RECIBIDO,7340.54
77047,2025-04-10 12:45:12.500,2025-04-10 14:35:14.000,ENVIADO,RECIBIDO,6601.50
77071,2025-04-11 11:45:08.447,2025-04-11 12:15:44.000,ENVIADO,RECIBIDO,1835.55
77071,2025-04-11 11:45:08.447,2025-04-11 12:15:44.000,ENVIADO,RECIBIDO,1835.55
77082,2025-04-11 12:29:20.647,2025-04-11 14:35:12.000,ENVIADO,RECIBIDO,7551.35
77082,2025-04-11 12:46:50.447,2025-04-11 14:35:12.000,ENVIADO,RECIBIDO,6501.55
77082,2025-04-11 12:51:41.917,2025-04-11 14:35:12.000,ENVIADO,RECIBIDO,6210.08
77082,2025-04-11 12:52:25.243,2025-04-11 14:35:12.000,ENVIADO,RECIBIDO,6166.76
77082,2025-04-11 13:06:08.677,2025-04-11 14:35:12.000,ENVIADO,RECIBIDO,5343.32
77082,2025-04-11 13:38:26.310,2025-04-11 14:35:12.000,ENVIADO,RECIBIDO,3405.69
77104,2025-04-14 01:43:50.633,2025-04-14 12:15:15.000,ENVIADO,RECIBIDO,37884.37
77104,2025-04-14 09:51:36.847,2025-04-14 12:15:15.000,ENVIADO,RECIBIDO,8618.15
77104,2025-04-14 10:15:27.987,2025-04-14 12:15:15.000,ENVIADO,RECIBIDO,7187.01
77104,2025-04-14 10:31:45.560,2025-04-14 12:15:15.000,ENVIADO,RECIBIDO,6209.44
77104,2025-04-14 10:44:01.730,2025-04-14 12:15:15.000,ENVIADO,RECIBIDO,5473.27
77104,2025-04-14 11:21:30.660,2025-04-14 12:15:15.000,ENVIADO,RECIBIDO,3224.34
77104,2025-04-14 11:43:58.327,2025-04-14 12:15:15.000,ENVIADO,RECIBIDO,1876.67
77104,2025-04-14 11:55:51.237,2025-04-14 12:15:15.000,ENVIADO,RECIBIDO,1163.76
77115,2025-04-14 12:05:21.953,2025-04-14 14:35:16.000,ENVIADO,RECIBIDO,8994.05
77115,2025-04-14 12:05:35.397,2025-04-14 14:35:16.000,ENVIADO,RECIBIDO,8980.60
77115,2025-04-14 12:37:46.090,2025-04-14 14:35:16.000,ENVIADO,RECIBIDO,7049.91
77115,2025-04-14 12:49:56.413,2025-04-14 14:35:16.000,ENVIADO,RECIBIDO,6319.59
77115,2025-04-14 12:52:29.553,2025-04-14 14:35:16.000,ENVIADO,RECIBIDO,6166.45
77115,2025-04-14 13:55:29.443,2025-04-14 14:35:16.000,ENVIADO,RECIBIDO,2386.56
77115,2025-04-14 14:08:37.783,2025-04-14 14:35:16.000,ENVIADO,RECIBIDO,1598.22
77138,2025-04-15 06:20:06.310,2025-04-15 12:15:15.000,ENVIADO,RECIBIDO,21308.69
77138,2025-04-15 06:40:43.960,2025-04-15 12:15:15.000,ENVIADO,RECIBIDO,20071.04
77138,2025-04-15 09:07:26.477,2025-04-15 12:15:15.000,ENVIADO,RECIBIDO,11268.52
77138,2025-04-15 10:01:43.670,2025-04-15 12:15:15.000,ENVIADO,RECIBIDO,8011.33
77138,2025-04-15 11:23:26.757,2025-04-15 12:15:15.000,ENVIADO,RECIBIDO,3108.24
77138,2025-04-15 11:33:06.293,2025-04-15 12:15:15.000,ENVIADO,RECIBIDO,2528.71
77138,2025-04-15 11:57:38.087,2025-04-15 12:15:15.000,ENVIADO,RECIBIDO,1056.91
77150,2025-04-15 13:57:53.317,2025-04-15 14:35:19.000,ENVIADO,RECIBIDO,2245.68
77150,2025-04-15 13:57:53.317,2025-04-15 14:35:19.000,ENVIADO,RECIBIDO,2245.68
77172,2025-04-16 07:30:07.763,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,17107.24
77172,2025-04-16 07:50:01.667,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,15913.33
77172,2025-04-16 08:51:26.850,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,12228.15
77172,2025-04-16 09:16:48.317,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,10706.68
77172,2025-04-16 09:45:33.220,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,8981.78
77172,2025-04-16 10:09:56.140,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,7518.86
77172,2025-04-16 10:13:18.203,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,7316.80
77172,2025-04-16 10:14:14.607,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,7260.39
77172,2025-04-16 10:59:41.090,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,4533.91
77172,2025-04-16 10:59:55.307,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,4519.69
77172,2025-04-16 11:08:36.100,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,3998.90
77172,2025-04-16 11:10:28.413,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,3886.59
77172,2025-04-16 11:17:20.323,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,3474.68
77172,2025-04-16 11:39:10.350,2025-04-16 12:15:15.000,ENVIADO,RECIBIDO,2164.65
77183,2025-04-16 13:03:38.203,2025-04-16 14:35:13.000,ENVIADO,RECIBIDO,5494.80
77183,2025-04-16 13:31:24.837,2025-04-16 14:35:13.000,ENVIADO,RECIBIDO,3828.16
77205,2025-04-21 05:01:46.180,2025-04-21 12:15:17.000,ENVIADO,ERROR,26010.82
77205,2025-04-21 09:36:36.070,2025-04-21 12:15:17.000,ENVIADO,ERROR,9520.93
77205,2025-04-21 09:43:46.183,2025-04-21 12:15:17.000,ENVIADO,ERROR,9090.82
77205,2025-04-21 09:52:54.673,2025-04-21 12:15:17.000,ENVIADO,ERROR,8542.33
77205,2025-04-21 10:41:59.897,2025-04-21 12:15:17.000,ENVIADO,ERROR,5597.10
77205,2025-04-21 10:57:24.247,2025-04-21 12:15:17.000,ENVIADO,ERROR,4672.75
77205,2025-04-21 11:00:18.847,2025-04-21 12:15:17.000,ENVIADO,ERROR,4498.15
77205,2025-04-21 11:00:45.220,2025-04-21 12:15:17.000,ENVIADO,ERROR,4471.78
77205,2025-04-21 11:12:56.397,2025-04-21 12:15:17.000,ENVIADO,ERROR,3740.60
77205,2025-04-21 11:32:15.903,2025-04-21 12:15:17.000,ENVIADO,ERROR,2581.10
77217,2025-04-21 13:03:06.307,2025-04-21 14:35:19.000,ENVIADO,RECIBIDO,5532.69
77217,2025-04-21 13:03:06.307,2025-04-21 14:35:19.000,ENVIADO,RECIBIDO,5532.69
77217,2025-04-21 14:03:46.803,2025-04-21 14:35:19.000,ENVIADO,RECIBIDO,1892.20
77217,2025-04-21 14:03:46.803,2025-04-21 14:35:19.000,ENVIADO,RECIBIDO,1892.20
77240,2025-04-22 10:21:19.520,2025-04-22 12:15:29.000,ENVIADO,RECIBIDO,6849.48
77240,2025-04-22 10:21:19.520,2025-04-22 12:15:29.000,ENVIADO,RECIBIDO,6849.48
77251,2025-04-22 12:55:04.887,2025-04-22 14:35:18.000,ENVIADO,RECIBIDO,6013.11
77251,2025-04-22 12:55:24.627,2025-04-22 14:35:18.000,ENVIADO,RECIBIDO,5993.37
77251,2025-04-22 12:55:46.327,2025-04-22 14:35:18.000,ENVIADO,RECIBIDO,5971.67
77251,2025-04-22 13:22:15.720,2025-04-22 14:35:18.000,ENVIADO,RECIBIDO,4382.28
77251,2025-04-22 14:26:03.850,2025-04-22 14:35:18.000,ENVIADO,RECIBIDO,554.15
77273,2025-04-23 07:20:47.243,2025-04-23 12:15:16.000,ENVIADO,RECIBIDO,17668.76
77273,2025-04-23 09:15:37.843,2025-04-23 12:15:16.000,ENVIADO,RECIBIDO,10778.16
77273,2025-04-23 10:06:35.310,2025-04-23 12:15:16.000,ENVIADO,RECIBIDO,7720.69
77273,2025-04-23 11:33:45.563,2025-04-23 12:15:16.000,ENVIADO,RECIBIDO,2490.44
77273,2025-04-23 11:50:30.810,2025-04-23 12:15:16.000,ENVIADO,RECIBIDO,1485.19
77273,2025-04-23 11:52:54.310,2025-04-23 12:15:16.000,ENVIADO,RECIBIDO,1341.69
77284,2025-04-23 12:05:52.037,2025-04-23 14:35:19.000,ENVIADO,RECIBIDO,8966.96
77284,2025-04-23 12:14:43.073,2025-04-23 14:35:19.000,ENVIADO,RECIBIDO,8435.93
77284,2025-04-23 13:21:57.237,2025-04-23 14:35:19.000,ENVIADO,RECIBIDO,4401.76
77284,2025-04-23 13:36:17.500,2025-04-23 14:35:19.000,ENVIADO,RECIBIDO,3541.50
77284,2025-04-23 13:52:14.303,2025-04-23 14:35:19.000,ENVIADO,RECIBIDO,2584.70
77284,2025-04-23 13:59:18.737,2025-04-23 14:35:19.000,ENVIADO,RECIBIDO,2160.26
77284,2025-04-23 14:04:05.053,2025-04-23 14:35:19.000,ENVIADO,RECIBIDO,1873.95
77284,2025-04-23 14:17:50.387,2025-04-23 14:35:19.000,ENVIADO,RECIBIDO,1048.61
77307,2025-04-24 09:56:49.103,2025-04-24 12:15:30.000,ENVIADO,RECIBIDO,8320.90
77307,2025-04-24 09:56:49.103,2025-04-24 12:15:30.000,ENVIADO,RECIBIDO,8320.90
77318,2025-04-24 13:14:02.457,2025-04-24 14:35:16.000,ENVIADO,RECIBIDO,4873.54
77318,2025-04-24 13:15:01.240,2025-04-24 14:35:16.000,ENVIADO,RECIBIDO,4814.76
77318,2025-04-24 13:48:35.210,2025-04-24 14:35:16.000,ENVIADO,RECIBIDO,2800.79
77318,2025-04-24 14:06:19.550,2025-04-24 14:35:16.000,ENVIADO,RECIBIDO,1736.45
77340,2025-04-25 08:07:33.317,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,14863.68
77340,2025-04-25 09:25:49.130,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,10167.87
77340,2025-04-25 09:31:30.540,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,9826.46
77340,2025-04-25 09:56:50.347,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,8306.65
77340,2025-04-25 10:32:51.267,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,6145.73
77340,2025-04-25 10:45:25.290,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,5391.71
77340,2025-04-25 10:53:54.137,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,4882.86
77340,2025-04-25 11:05:20.957,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,4196.04
77340,2025-04-25 11:39:01.067,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,2175.93
77340,2025-04-25 11:45:48.117,2025-04-25 12:15:17.000,ENVIADO,RECIBIDO,1768.88
77351,2025-04-25 13:37:38.993,2025-04-25 14:35:18.000,ENVIADO,RECIBIDO,3459.01
77351,2025-04-25 14:06:00.533,2025-04-25 14:35:18.000,ENVIADO,RECIBIDO,1757.47
77351,2025-04-25 14:28:17.867,2025-04-25 14:35:18.000,ENVIADO,RECIBIDO,420.13
77373,2025-04-28 00:20:10.070,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,42909.93
77373,2025-04-28 03:24:01.230,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,31878.77
77373,2025-04-28 08:21:05.037,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,14054.96
77373,2025-04-28 09:06:13.940,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,11346.06
77373,2025-04-28 09:24:10.537,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,10269.46
77373,2025-04-28 09:45:50.470,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,8969.53
77373,2025-04-28 09:53:08.413,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,8531.59
77373,2025-04-28 10:17:01.240,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,7098.76
77373,2025-04-28 10:49:05.473,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,5174.53
77373,2025-04-28 11:32:02.340,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,2597.66
77373,2025-04-28 11:57:40.520,2025-04-28 12:15:20.000,ENVIADO,RECIBIDO,1059.48
77384,2025-04-28 12:07:25.133,2025-04-28 14:35:13.000,ENVIADO,RECIBIDO,8867.87
77384,2025-04-28 12:37:55.687,2025-04-28 14:35:13.000,ENVIADO,RECIBIDO,7037.31
77384,2025-04-28 12:43:57.330,2025-04-28 14:35:13.000,ENVIADO,RECIBIDO,6675.67
77384,2025-04-28 12:52:30.660,2025-04-28 14:35:13.000,ENVIADO,RECIBIDO,6162.34
77384,2025-04-28 13:20:50.457,2025-04-28 14:35:13.000,ENVIADO,RECIBIDO,4462.54
77384,2025-04-28 13:51:52.507,2025-04-28 14:35:13.000,ENVIADO,RECIBIDO,2600.49
77408,2025-04-29 09:53:20.747,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,8533.25
77408,2025-04-29 09:53:20.747,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,8533.25
77408,2025-04-29 09:57:43.873,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,8270.13
77408,2025-04-29 09:57:43.873,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,8270.13
77408,2025-04-29 10:00:56.733,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,8077.27
77408,2025-04-29 10:00:56.733,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,8077.27
77408,2025-04-29 10:02:04.577,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,8009.42
77408,2025-04-29 10:02:04.577,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,8009.42
77408,2025-04-29 10:03:41.110,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,7912.89
77408,2025-04-29 10:03:41.110,2025-04-29 12:15:34.000,ENVIADO,RECIBIDO,7912.89
77419,2025-04-29 12:18:46.830,2025-04-29 14:35:16.000,ENVIADO,RECIBIDO,8189.17
77419,2025-04-29 12:20:02.580,2025-04-29 14:35:16.000,ENVIADO,RECIBIDO,8113.42
77419,2025-04-29 12:21:03.363,2025-04-29 14:35:16.000,ENVIADO,RECIBIDO,8052.64
77419,2025-04-29 12:27:47.227,2025-04-29 14:35:16.000,ENVIADO,RECIBIDO,7648.77
77419,2025-04-29 12:52:57.307,2025-04-29 14:35:16.000,ENVIADO,RECIBIDO,6138.69
77419,2025-04-29 13:52:05.363,2025-04-29 14:35:16.000,ENVIADO,RECIBIDO,2590.64
77419,2025-04-29 14:23:05.273,2025-04-29 14:35:16.000,ENVIADO,RECIBIDO,730.73
77443,2025-04-30 10:59:32.873,2025-04-30 12:15:26.000,ENVIADO,RECIBIDO,4553.13
77443,2025-04-30 10:59:32.873,2025-04-30 12:15:26.000,ENVIADO,RECIBIDO,4553.13
77454,2025-04-30 12:36:36.443,2025-04-30 14:35:21.000,ENVIADO,RECIBIDO,7124.56
77454,2025-04-30 12:37:45.897,2025-04-30 14:35:21.000,ENVIADO,RECIBIDO,7055.10
77454,2025-04-30 12:38:54.483,2025-04-30 14:35:21.000,ENVIADO,RECIBIDO,6986.52
77454,2025-04-30 13:21:44.557,2025-04-30 14:35:21.000,ENVIADO,RECIBIDO,4416.44
77454,2025-04-30 13:39:39.647,2025-04-30 14:35:21.000,ENVIADO,RECIBIDO,3341.35
77454,2025-04-30 14:07:22.107,2025-04-30 14:35:21.000,ENVIADO,RECIBIDO,1678.89
77454,2025-04-30 14:12:06.357,2025-04-30 14:35:21.000,ENVIADO,RECIBIDO,1394.64
77476,2025-05-02 08:15:17.713,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,14404.29
77476,2025-05-02 08:15:42.883,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,14379.12
77476,2025-05-02 08:25:04.623,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,13817.38
77476,2025-05-02 08:33:14.707,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,13327.29
77476,2025-05-02 08:40:45.100,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,12876.90
77476,2025-05-02 08:51:53.620,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,12208.38
77476,2025-05-02 09:22:38.830,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,10363.17
77476,2025-05-02 09:41:58.137,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,9203.86
77476,2025-05-02 10:24:02.307,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,6679.69
77476,2025-05-02 10:26:13.293,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,6548.71
77476,2025-05-02 10:36:47.807,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,5914.19
77476,2025-05-02 10:53:28.727,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,4913.27
77476,2025-05-02 10:58:48.323,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,4593.68
77476,2025-05-02 11:01:41.943,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,4420.06
