ID_TRANSACCION,IND_TRANSACCION,IND_ESTADO_OPERACION,FEC_OPERACION_CCE,FEC_RESPUESTA_CCE,FEC_REGISTRO,FEC_MODIFICO,VAL_SEGUNDOS_CCE,VAL_SEGUNDOS_CMACT
223,SALIENTE,F,2025-09-30 08:55:39.000,2025-09-30 08:55:45.000,2025-09-30 08:55:39.470,2025-09-30 08:55:40.797,6.00,1.33
224,SALIENTE,F,2025-09-30 08:59:51.000,2025-09-30 08:59:51.000,2025-09-30 08:59:51.917,2025-09-30 08:59:52.803,0.00,0.89
225,SALIENTE,F,2025-09-30 09:05:30.000,2025-09-30 09:05:30.000,2025-09-30 09:05:30.230,2025-09-30 09:05:31.163,0.00,0.93
226,SALIENTE,F,2025-09-30 09:17:47.000,2025-09-30 09:17:53.000,2025-09-30 09:17:47.667,2025-09-30 09:17:48.747,6.00,1.08
228,SALIENTE,F,2025-09-30 09:19:32.000,2025-09-30 09:19:38.000,2025-09-30 09:19:32.487,2025-09-30 09:19:33.357,6.00,0.87
230,SALIENTE,F,2025-09-30 10:02:46.000,2025-09-30 10:02:47.000,2025-09-30 10:02:46.747,2025-09-30 10:02:47.450,1.00,0.70
231,SALIENTE,F,2025-09-30 10:33:31.000,2025-09-30 10:33:37.000,2025-09-30 10:33:31.187,2025-09-30 10:33:31.953,6.00,0.77
243,SALIENTE,F,2025-09-30 14:47:13.000,2025-09-30 14:47:17.000,2025-09-30 14:47:13.137,2025-09-30 14:47:17.463,4.00,4.33
244,SALIENTE,F,2025-09-30 14:50:13.000,2025-09-30 14:50:20.000,2025-09-30 14:50:13.947,2025-09-30 14:50:15.263,7.00,1.32
245,SALIENTE,F,2025-09-30 15:26:57.000,2025-09-30 15:27:01.000,2025-09-30 15:26:57.230,2025-09-30 15:27:01.797,4.00,4.57
247,SALIENTE,F,2025-09-30 15:45:18.000,2025-09-30 15:45:19.000,2025-09-30 15:45:18.323,2025-09-30 15:45:19.410,1.00,1.09
248,SALIENTE,F,2025-09-30 16:18:51.000,2025-09-30 16:18:58.000,2025-09-30 16:18:51.983,2025-09-30 16:18:53.000,7.00,1.02
255,SALIENTE,F,2025-09-30 16:59:06.000,2025-09-30 16:59:12.000,2025-09-30 16:59:06.130,2025-09-30 16:59:06.987,6.00,0.86
262,SALIENTE,F,2025-09-30 18:46:26.000,2025-09-30 18:46:32.000,2025-09-30 18:46:26.893,2025-09-30 18:46:27.733,6.00,0.84
265,SALIENTE,F,2025-09-30 19:15:06.000,2025-09-30 19:15:06.000,2025-09-30 19:15:06.270,2025-09-30 19:15:07.087,0.00,0.82
266,SALIENTE,F,2025-09-30 19:19:03.000,2025-09-30 19:19:03.000,2025-09-30 19:19:03.887,2025-09-30 19:19:04.897,0.00,1.01
268,SALIENTE,F,2025-09-30 19:42:49.000,2025-09-30 19:42:49.000,2025-09-30 19:42:49.060,2025-09-30 19:42:50.100,0.00,1.04
288,SALIENTE,F,2025-10-01 09:25:54.000,2025-10-01 09:26:00.000,2025-10-01 09:25:54.037,2025-10-01 09:25:54.917,6.00,0.88
290,SALIENTE,F,2025-10-01 09:39:30.000,2025-10-01 09:39:30.000,2025-10-01 09:39:30.273,2025-10-01 09:39:31.210,0.00,0.94
294,SALIENTE,F,2025-10-01 10:01:38.000,2025-10-01 10:01:44.000,2025-10-01 10:01:38.100,2025-10-01 10:01:38.983,6.00,0.88
295,SALIENTE,F,2025-10-01 10:02:15.000,2025-10-01 10:02:21.000,2025-10-01 10:02:15.293,2025-10-01 10:02:16.073,6.00,0.78
297,SALIENTE,F,2025-10-01 10:21:16.000,2025-10-01 10:21:16.000,2025-10-01 10:21:16.760,2025-10-01 10:21:17.857,0.00,1.10
303,SALIENTE,F,2025-10-01 10:48:00.000,2025-10-01 10:48:00.000,2025-10-01 10:48:00.193,2025-10-01 10:48:01.117,0.00,0.92
306,SALIENTE,F,2025-10-01 10:55:45.000,2025-10-01 10:55:51.000,2025-10-01 10:55:45.253,2025-10-01 10:55:46.103,6.00,0.85
307,SALIENTE,F,2025-10-01 10:58:39.000,2025-10-01 10:58:45.000,2025-10-01 10:58:39.120,2025-10-01 10:58:39.980,6.00,0.86
321,SALIENTE,F,2025-10-01 14:04:54.000,2025-10-01 14:04:54.000,2025-10-01 14:04:54.377,2025-10-01 14:04:55.280,0.00,0.90
270,SALIENTE,F,2025-09-30 21:24:40.000,2025-09-30 21:24:40.000,2025-09-30 21:24:40.077,2025-09-30 21:24:40.790,0.00,0.71
271,SALIENTE,F,2025-09-30 21:28:59.000,2025-09-30 21:29:05.000,2025-09-30 21:28:59.753,2025-09-30 21:29:00.610,6.00,0.86
272,SALIENTE,F,2025-09-30 21:43:19.000,2025-09-30 21:43:20.000,2025-09-30 21:43:19.937,2025-09-30 21:43:20.797,1.00,0.86
273,SALIENTE,F,2025-09-30 21:43:22.000,2025-09-30 21:43:23.000,2025-09-30 21:43:22.757,2025-09-30 21:43:23.267,1.00,0.51
277,SALIENTE,F,2025-09-30 22:13:49.000,2025-09-30 22:13:55.000,2025-09-30 22:13:49.100,2025-09-30 22:13:50.123,6.00,1.02
344,SALIENTE,F,2025-10-01 20:01:51.000,2025-10-01 20:01:51.000,2025-10-01 20:01:51.290,2025-10-01 20:01:51.987,0.00,0.70
372,SALIENTE,F,2025-10-02 11:10:30.000,2025-10-02 11:10:30.000,2025-10-02 11:10:30.743,2025-10-02 11:10:31.780,0.00,1.04
355,SALIENTE,F,2025-10-02 01:16:06.000,2025-10-02 01:16:12.000,2025-10-02 01:16:06.537,2025-10-02 01:16:07.787,6.00,1.25
401,SALIENTE,F,2025-10-02 17:26:53.000,2025-10-02 17:27:15.000,2025-10-02 17:26:53.823,2025-10-02 17:26:57.053,22.00,3.23
403,SALIENTE,F,2025-10-02 17:30:50.000,2025-10-02 17:30:56.000,2025-10-02 17:30:50.833,2025-10-02 17:30:51.720,6.00,0.89
404,SALIENTE,F,2025-10-02 17:59:27.000,2025-10-02 17:59:33.000,2025-10-02 17:59:27.337,2025-10-02 17:59:28.210,6.00,0.87
429,SALIENTE,F,2025-10-02 21:32:53.000,2025-10-02 21:32:54.000,2025-10-02 21:32:53.813,2025-10-02 21:32:54.617,1.00,0.80
467,SALIENTE,F,2025-10-03 13:48:18.000,2025-10-03 13:48:18.000,2025-10-03 13:48:18.500,2025-10-03 13:48:19.463,0.00,0.96
470,SALIENTE,F,2025-10-03 14:15:59.000,2025-10-03 14:16:05.000,2025-10-03 14:15:59.547,2025-10-03 14:16:00.650,6.00,1.10
506,SALIENTE,F,2025-10-04 11:16:31.000,2025-10-04 11:16:37.000,2025-10-04 11:16:31.223,2025-10-04 11:16:32.230,6.00,1.01
522,SALIENTE,F,2025-10-04 21:24:50.000,2025-10-04 21:24:56.000,2025-10-04 21:24:50.673,2025-10-04 21:24:51.523,6.00,0.85
523,SALIENTE,F,2025-10-04 22:17:29.000,2025-10-04 22:17:35.000,2025-10-04 22:17:29.390,2025-10-04 22:17:30.510,6.00,1.12
525,SALIENTE,F,2025-10-05 08:08:53.000,2025-10-05 08:08:54.000,2025-10-05 08:08:53.613,2025-10-05 08:08:54.553,1.00,0.94
592,SALIENTE,F,2025-10-06 20:53:43.000,2025-10-06 20:53:49.000,2025-10-06 20:53:43.643,2025-10-06 20:53:44.517,6.00,0.87
594,SALIENTE,F,2025-10-06 21:13:48.000,2025-10-06 21:13:54.000,2025-10-06 21:13:48.570,2025-10-06 21:13:49.267,6.00,0.70
597,SALIENTE,F,2025-10-06 22:30:59.000,2025-10-06 22:31:05.000,2025-10-06 22:30:59.553,2025-10-06 22:31:00.607,6.00,1.05
602,SALIENTE,F,2025-10-07 09:24:19.000,2025-10-07 09:24:19.000,2025-10-07 09:24:19.990,2025-10-07 09:24:21.257,0.00,1.27
604,SALIENTE,F,2025-10-07 09:46:20.000,2025-10-07 09:46:21.000,2025-10-07 09:46:20.807,2025-10-07 09:46:21.960,1.00,1.15
605,SALIENTE,F,2025-10-07 10:03:39.000,2025-10-07 10:03:39.000,2025-10-07 10:03:39.903,2025-10-07 10:03:41.113,0.00,1.21
616,SALIENTE,F,2025-10-07 12:50:20.000,2025-10-07 12:50:26.000,2025-10-07 12:50:20.500,2025-10-07 12:50:21.427,6.00,0.93
617,SALIENTE,F,2025-10-07 13:48:54.000,2025-10-07 13:48:54.000,2025-10-07 13:48:54.377,2025-10-07 13:48:55.333,0.00,0.96
619,SALIENTE,F,2025-10-07 14:20:50.000,2025-10-07 14:20:56.000,2025-10-07 14:20:50.707,2025-10-07 14:20:51.630,6.00,0.92
620,SALIENTE,F,2025-10-07 14:24:30.000,2025-10-07 14:24:36.000,2025-10-07 14:24:30.457,2025-10-07 14:24:31.367,6.00,0.91
621,SALIENTE,F,2025-10-07 14:25:45.000,2025-10-07 14:25:51.000,2025-10-07 14:25:45.143,2025-10-07 14:25:45.960,6.00,0.82
622,SALIENTE,F,2025-10-07 14:26:26.000,2025-10-07 14:26:32.000,2025-10-07 14:26:26.287,2025-10-07 14:26:27.253,6.00,0.97
623,SALIENTE,F,2025-10-07 14:27:04.000,2025-10-07 14:27:10.000,2025-10-07 14:27:04.447,2025-10-07 14:27:05.310,6.00,0.86
625,SALIENTE,F,2025-10-07 14:29:19.000,2025-10-07 14:29:25.000,2025-10-07 14:29:19.197,2025-10-07 14:29:20.243,6.00,1.05
626,SALIENTE,F,2025-10-07 14:31:39.000,2025-10-07 14:31:45.000,2025-10-07 14:31:39.663,2025-10-07 14:31:40.507,6.00,0.84
627,SALIENTE,F,2025-10-07 14:32:35.000,2025-10-07 14:32:36.000,2025-10-07 14:32:35.623,2025-10-07 14:32:36.567,1.00,0.94
629,SALIENTE,F,2025-10-07 14:39:10.000,2025-10-07 14:39:16.000,2025-10-07 14:39:10.743,2025-10-07 14:39:11.670,6.00,0.93
630,SALIENTE,F,2025-10-07 14:40:59.000,2025-10-07 14:40:59.000,2025-10-07 14:40:59.953,2025-10-07 14:41:01.090,0.00,1.14
641,SALIENTE,F,2025-10-07 19:13:00.000,2025-10-07 19:13:06.000,2025-10-07 19:13:00.483,2025-10-07 19:13:01.657,6.00,1.17
651,SALIENTE,F,2025-10-08 06:32:09.000,2025-10-08 06:32:16.000,2025-10-08 06:32:09.833,2025-10-08 06:32:10.840,7.00,1.01
652,SALIENTE,F,2025-10-08 06:43:37.000,2025-10-08 06:43:43.000,2025-10-08 06:43:37.493,2025-10-08 06:43:38.463,6.00,0.97
653,SALIENTE,F,2025-10-08 06:44:56.000,2025-10-08 06:44:56.000,2025-10-08 06:44:56.653,2025-10-08 06:44:57.597,0.00,0.94
673,SALIENTE,F,2025-10-08 13:01:09.000,2025-10-08 13:01:15.000,2025-10-08 13:01:09.467,2025-10-08 13:01:10.357,6.00,0.89
674,SALIENTE,F,2025-10-08 13:49:55.000,2025-10-08 13:49:56.000,2025-10-08 13:49:55.957,2025-10-08 13:49:56.887,1.00,0.93
686,SALIENTE,F,2025-10-08 20:42:42.000,2025-10-08 20:42:48.000,2025-10-08 20:42:42.147,2025-10-08 20:42:42.990,6.00,0.84
687,SALIENTE,F,2025-10-08 20:46:42.000,2025-10-08 20:46:48.000,2025-10-08 20:46:42.127,2025-10-08 20:46:43.060,6.00,0.93
688,SALIENTE,F,2025-10-08 20:53:08.000,2025-10-08 20:53:14.000,2025-10-08 20:53:08.463,2025-10-08 20:53:09.390,6.00,0.93
689,SALIENTE,F,2025-10-08 20:54:38.000,2025-10-08 20:54:44.000,2025-10-08 20:54:38.933,2025-10-08 20:54:39.767,6.00,0.83
690,SALIENTE,F,2025-10-08 21:02:56.000,2025-10-08 21:02:57.000,2025-10-08 21:02:56.100,2025-10-08 21:02:57.497,1.00,1.40
691,SALIENTE,F,2025-10-08 21:44:07.000,2025-10-08 21:44:08.000,2025-10-08 21:44:07.417,2025-10-08 21:44:09.173,1.00,1.76
693,SALIENTE,F,2025-10-08 22:29:12.000,2025-10-08 22:29:18.000,2025-10-08 22:29:12.370,2025-10-08 22:29:13.143,6.00,0.77
899,SALIENTE,F,2025-10-14 07:43:05.000,2025-10-14 07:43:11.000,2025-10-14 07:43:05.293,2025-10-14 07:43:06.510,6.00,1.22
919,SALIENTE,F,2025-10-14 08:54:54.000,2025-10-14 08:54:56.000,2025-10-14 08:54:54.970,2025-10-14 08:54:56.843,2.00,1.87
921,SALIENTE,F,2025-10-14 10:04:42.000,2025-10-14 10:04:43.000,2025-10-14 10:04:42.867,2025-10-14 10:04:43.657,1.00,0.79
922,SALIENTE,F,2025-10-14 10:13:42.000,2025-10-14 10:13:48.000,2025-10-14 10:13:42.733,2025-10-14 10:13:43.600,6.00,0.87
923,SALIENTE,F,2025-10-14 10:14:25.000,2025-10-14 10:14:31.000,2025-10-14 10:14:25.823,2025-10-14 10:14:26.603,6.00,0.78
929,SALIENTE,F,2025-10-14 11:03:57.000,2025-10-14 11:04:04.000,2025-10-14 11:03:57.840,2025-10-14 11:03:58.747,7.00,0.91
931,SALIENTE,F,2025-10-14 11:16:33.000,2025-10-14 11:16:39.000,2025-10-14 11:16:33.440,2025-10-14 11:16:34.310,6.00,0.87
932,SALIENTE,R,2025-10-14 11:23:50.000,NULL,2025-10-14 11:23:50.147,2025-10-14 16:53:13.057,NULL,19762.91
933,SALIENTE,F,2025-10-14 11:43:09.000,2025-10-14 11:43:16.000,2025-10-14 11:43:09.773,2025-10-14 11:43:11.057,7.00,1.28
940,SALIENTE,F,2025-10-14 12:45:07.000,2025-10-14 12:45:07.000,2025-10-14 12:45:07.817,2025-10-14 12:45:08.870,0.00,1.05
941,SALIENTE,F,2025-10-14 13:10:29.000,2025-10-14 13:10:35.000,2025-10-14 13:10:29.480,2025-10-14 13:10:30.383,6.00,0.90
955,SALIENTE,F,2025-10-14 16:34:30.000,2025-10-14 16:34:30.000,2025-10-14 16:34:30.127,2025-10-14 16:34:31.173,0.00,1.05
959,SALIENTE,F,2025-10-14 17:09:38.000,2025-10-14 17:09:40.000,2025-10-14 17:09:38.970,2025-10-14 17:09:40.623,2.00,1.65
961,SALIENTE,F,2025-10-14 17:59:54.000,2025-10-14 18:00:00.000,2025-10-14 17:59:54.320,2025-10-14 17:59:55.173,6.00,0.85
962,SALIENTE,F,2025-10-14 18:03:34.000,2025-10-14 18:03:40.000,2025-10-14 18:03:34.497,2025-10-14 18:03:35.430,6.00,0.93
963,SALIENTE,F,2025-10-14 18:09:40.000,2025-10-14 18:09:40.000,2025-10-14 18:09:40.137,2025-10-14 18:09:40.850,0.00,0.71
964,SALIENTE,F,2025-10-14 18:19:59.000,2025-10-14 18:20:00.000,2025-10-14 18:19:59.357,2025-10-14 18:20:00.380,1.00,1.02
965,SALIENTE,F,2025-10-14 18:35:00.000,2025-10-14 18:35:01.000,2025-10-14 18:35:00.597,2025-10-14 18:35:01.643,1.00,1.05
966,SALIENTE,F,2025-10-14 18:47:17.000,2025-10-14 18:47:18.000,2025-10-14 18:47:17.440,2025-10-14 18:47:18.437,1.00,1.00
967,SALIENTE,F,2025-10-14 18:52:02.000,2025-10-14 18:52:03.000,2025-10-14 18:52:02.793,2025-10-14 18:52:03.653,1.00,0.86
971,SALIENTE,F,2025-10-14 19:14:39.000,2025-10-14 19:14:40.000,2025-10-14 19:14:39.767,2025-10-14 19:14:40.593,1.00,0.83
972,SALIENTE,F,2025-10-14 19:15:02.000,2025-10-14 19:15:02.000,2025-10-14 19:15:02.083,2025-10-14 19:15:02.793,0.00,0.71
944,SALIENTE,F,2025-10-14 13:32:19.000,2025-10-14 13:32:20.000,2025-10-14 13:32:19.893,2025-10-14 13:32:20.717,1.00,0.82
945,SALIENTE,F,2025-10-14 13:42:02.000,2025-10-14 13:42:08.000,2025-10-14 13:42:02.183,2025-10-14 13:42:03.110,6.00,0.93
946,SALIENTE,F,2025-10-14 14:22:10.000,2025-10-14 14:22:16.000,2025-10-14 14:22:10.120,2025-10-14 14:22:11.113,6.00,0.99
947,SALIENTE,F,2025-10-14 15:19:19.000,2025-10-14 15:19:19.000,2025-10-14 15:19:19.200,2025-10-14 15:19:20.007,0.00,0.81
949,SALIENTE,F,2025-10-14 15:51:55.000,2025-10-14 15:51:56.000,2025-10-14 15:51:55.910,2025-10-14 15:51:56.923,1.00,1.01
951,SALIENTE,F,2025-10-14 16:18:21.000,2025-10-14 16:18:23.000,2025-10-14 16:18:21.487,2025-10-14 16:18:23.753,2.00,2.27
952,SALIENTE,F,2025-10-14 16:21:57.000,2025-10-14 16:21:57.000,2025-10-14 16:21:57.130,2025-10-14 16:21:57.893,0.00,0.76
953,SALIENTE,F,2025-10-14 16:32:18.000,2025-10-14 16:32:24.000,2025-10-14 16:32:18.230,2025-10-14 16:32:19.383,6.00,1.15
954,SALIENTE,F,2025-10-14 16:33:20.000,2025-10-14 16:33:21.000,2025-10-14 16:33:20.653,2025-10-14 16:33:21.667,1.00,1.01
976,SALIENTE,F,2025-10-14 19:25:40.000,2025-10-14 19:25:46.000,2025-10-14 19:25:40.757,2025-10-14 19:25:41.713,6.00,0.96
977,SALIENTE,F,2025-10-14 19:26:29.000,2025-10-14 19:26:30.000,2025-10-14 19:26:29.757,2025-10-14 19:26:30.713,1.00,0.96
979,SALIENTE,F,2025-10-14 19:27:48.000,2025-10-14 19:27:48.000,2025-10-14 19:27:48.107,2025-10-14 19:27:48.627,0.00,0.52
987,SALIENTE,F,2025-10-14 20:07:05.000,2025-10-14 20:07:06.000,2025-10-14 20:07:05.880,2025-10-14 20:07:06.640,1.00,0.76
990,SALIENTE,F,2025-10-14 22:11:04.000,2025-10-14 22:11:04.000,2025-10-14 22:11:04.427,2025-10-14 22:11:04.967,0.00,0.54
991,SALIENTE,F,2025-10-15 06:06:02.000,2025-10-15 06:06:03.000,2025-10-15 06:06:02.510,2025-10-15 06:06:03.887,1.00,1.38
992,SALIENTE,F,2025-10-15 06:07:03.000,2025-10-15 06:07:04.000,2025-10-15 06:07:03.123,2025-10-15 06:07:04.437,1.00,1.31
993,SALIENTE,F,2025-10-15 06:07:50.000,2025-10-15 06:07:51.000,2025-10-15 06:07:50.547,2025-10-15 06:07:51.543,1.00,1.00
994,SALIENTE,F,2025-10-15 06:55:18.000,2025-10-15 06:55:20.000,2025-10-15 06:55:18.747,2025-10-15 06:55:20.107,2.00,1.36
1000,SALIENTE,R,2025-10-15 08:13:07.000,2025-10-15 08:13:19.357,2025-10-15 08:13:07.533,2025-10-15 08:13:19.357,12.36,11.82
1001,SALIENTE,R,2025-10-15 08:13:40.000,2025-10-15 08:13:51.063,2025-10-15 08:13:40.057,2025-10-15 08:13:51.063,11.06,11.01
1002,SALIENTE,F,2025-10-15 08:15:32.000,2025-10-15 08:15:34.000,2025-10-15 08:15:32.560,2025-10-15 08:15:34.513,2.00,1.95
1004,SALIENTE,F,2025-10-15 08:54:46.000,2025-10-15 08:54:46.000,2025-10-15 08:54:46.693,2025-10-15 08:54:47.697,0.00,1.00
1007,SALIENTE,F,2025-10-15 09:08:17.000,2025-10-15 09:08:23.000,2025-10-15 09:08:17.333,2025-10-15 09:08:18.160,6.00,0.83
1009,SALIENTE,F,2025-10-15 09:15:47.000,2025-10-15 09:15:47.000,2025-10-15 09:15:47.367,2025-10-15 09:15:48.120,0.00,0.75
1010,SALIENTE,F,2025-10-15 09:31:53.000,2025-10-15 09:31:53.000,2025-10-15 09:31:53.050,2025-10-15 09:31:54.040,0.00,0.99
1011,SALIENTE,F,2025-10-15 09:40:20.000,2025-10-15 09:40:20.000,2025-10-15 09:40:20.343,2025-10-15 09:40:21.347,0.00,1.00
1013,SALIENTE,F,2025-10-15 09:57:32.000,2025-10-15 09:57:32.000,2025-10-15 09:57:32.033,2025-10-15 09:57:33.037,0.00,1.00
1014,SALIENTE,F,2025-10-15 09:58:11.000,2025-10-15 09:58:11.000,2025-10-15 09:58:11.167,2025-10-15 09:58:12.133,0.00,0.97
1016,SALIENTE,F,2025-10-15 10:23:16.000,2025-10-15 10:23:16.000,2025-10-15 10:23:16.017,2025-10-15 10:23:16.993,0.00,0.98
1017,SALIENTE,F,2025-10-15 10:49:55.000,2025-10-15 10:49:56.000,2025-10-15 10:49:55.470,2025-10-15 10:49:56.477,1.00,1.01
1018,SALIENTE,F,2025-10-15 11:09:35.000,2025-10-15 11:09:35.000,2025-10-15 11:09:35.183,2025-10-15 11:09:36.130,0.00,0.95
1022,SALIENTE,F,2025-10-15 12:18:46.000,2025-10-15 12:18:46.000,2025-10-15 12:18:46.047,2025-10-15 12:18:46.953,0.00,0.91
1023,SALIENTE,F,2025-10-15 12:20:30.000,2025-10-15 12:20:30.000,2025-10-15 12:20:30.110,2025-10-15 12:20:30.973,0.00,0.86
1028,SALIENTE,F,2025-10-15 12:57:25.000,2025-10-15 12:57:25.000,2025-10-15 12:57:25.170,2025-10-15 12:57:26.140,0.00,0.97
1256,SALIENTE,F,2025-10-20 11:38:48.000,2025-10-20 11:38:49.000,2025-10-20 11:38:48.480,2025-10-20 11:38:49.260,1.00,0.78
1259,SALIENTE,F,2025-10-20 11:58:48.000,2025-10-20 11:58:54.000,2025-10-20 11:58:48.107,2025-10-20 11:58:49.087,6.00,0.98
1260,SALIENTE,F,2025-10-20 12:10:46.000,2025-10-20 12:10:47.000,2025-10-20 12:10:46.857,2025-10-20 12:10:47.573,1.00,0.72
1272,SALIENTE,F,2025-10-20 14:20:34.000,2025-10-20 14:20:40.000,2025-10-20 14:20:34.597,2025-10-20 14:20:35.490,6.00,0.89
1274,SALIENTE,F,2025-10-20 15:03:05.000,2025-10-20 15:03:05.000,2025-10-20 15:03:05.557,2025-10-20 15:03:06.220,0.00,0.66
1276,SALIENTE,F,2025-10-20 15:16:56.000,2025-10-20 15:16:57.000,2025-10-20 15:16:56.770,2025-10-20 15:16:57.913,1.00,1.14
1277,SALIENTE,F,2025-10-20 15:29:33.000,2025-10-20 15:29:34.000,2025-10-20 15:29:33.973,2025-10-20 15:29:34.637,1.00,0.66
1279,SALIENTE,F,2025-10-20 15:58:27.000,2025-10-20 15:58:27.000,2025-10-20 15:58:27.380,2025-10-20 15:58:28.107,0.00,0.73
1280,SALIENTE,F,2025-10-20 16:10:58.000,2025-10-20 16:10:58.000,2025-10-20 16:10:58.437,2025-10-20 16:10:59.823,0.00,1.39
1281,SALIENTE,F,2025-10-20 16:12:07.000,2025-10-20 16:12:09.000,2025-10-20 16:12:07.720,2025-10-20 16:12:10.570,2.00,2.85
1283,SALIENTE,F,2025-10-20 16:24:31.000,2025-10-20 16:24:31.000,2025-10-20 16:24:31.587,2025-10-20 16:24:32.277,0.00,0.69
1284,SALIENTE,F,2025-10-20 16:33:47.000,2025-10-20 16:33:48.000,2025-10-20 16:33:47.803,2025-10-20 16:33:48.450,1.00,0.65
1163,SALIENTE,F,2025-10-17 21:36:20.000,2025-10-17 21:36:27.000,2025-10-17 21:36:20.960,2025-10-17 21:36:21.927,7.00,0.97
1164,SALIENTE,F,2025-10-17 22:08:26.000,2025-10-17 22:08:56.000,2025-10-17 22:08:26.340,2025-10-17 22:08:57.183,30.00,30.84
1165,SALIENTE,F,2025-10-18 06:33:33.000,2025-10-18 06:33:33.000,2025-10-18 06:33:33.543,2025-10-18 06:33:34.220,0.00,0.68
1166,SALIENTE,F,2025-10-18 08:31:41.000,2025-10-18 08:31:41.000,2025-10-18 08:31:41.213,2025-10-18 08:31:42.430,0.00,1.22
1168,SALIENTE,F,2025-10-18 09:51:14.000,2025-10-18 09:51:20.000,2025-10-18 09:51:14.300,2025-10-18 09:51:15.233,6.00,0.93
1169,SALIENTE,F,2025-10-18 09:55:12.000,2025-10-18 09:55:13.000,2025-10-18 09:55:12.450,2025-10-18 09:55:13.837,1.00,1.39
1181,SALIENTE,F,2025-10-18 13:29:35.000,2025-10-18 13:29:36.000,2025-10-18 13:29:35.647,2025-10-18 13:29:36.257,1.00,0.61
1182,SALIENTE,F,2025-10-18 13:32:05.000,2025-10-18 13:32:05.000,2025-10-18 13:32:05.097,2025-10-18 13:32:05.880,0.00,0.78
1185,SALIENTE,F,2025-10-18 14:37:27.000,2025-10-18 14:37:28.000,2025-10-18 14:37:28.000,2025-10-18 14:37:28.627,1.00,0.63
1186,SALIENTE,F,2025-10-18 14:42:01.000,2025-10-18 14:42:01.000,2025-10-18 14:42:01.233,2025-10-18 14:42:02.513,0.00,1.28
1189,SALIENTE,F,2025-10-18 17:40:17.000,2025-10-18 17:40:18.000,2025-10-18 17:40:17.357,2025-10-18 17:40:18.700,1.00,1.34
1201,SALIENTE,F,2025-10-19 08:52:56.000,2025-10-19 08:52:56.000,2025-10-19 08:52:56.553,2025-10-19 08:52:57.193,0.00,0.64
1202,SALIENTE,F,2025-10-19 08:58:38.000,2025-10-19 08:58:44.000,2025-10-19 08:58:38.043,2025-10-19 08:58:39.053,6.00,1.01
1205,SALIENTE,F,2025-10-19 09:40:53.000,2025-10-19 09:40:54.000,2025-10-19 09:40:53.990,2025-10-19 09:40:54.603,1.00,0.61
1206,SALIENTE,F,2025-10-19 10:55:49.000,2025-10-19 10:55:49.000,2025-10-19 10:55:49.193,2025-10-19 10:55:49.693,0.00,0.50
1207,SALIENTE,F,2025-10-19 12:00:12.000,2025-10-19 12:00:13.000,2025-10-19 12:00:12.400,2025-10-19 12:00:13.633,1.00,1.23
1208,SALIENTE,F,2025-10-19 12:02:16.000,2025-10-19 12:02:17.000,2025-10-19 12:02:16.490,2025-10-19 12:02:17.263,1.00,0.77
1209,SALIENTE,F,2025-10-19 13:03:33.000,2025-10-19 13:03:39.000,2025-10-19 13:03:33.287,2025-10-19 13:03:34.363,6.00,1.08
1210,SALIENTE,F,2025-10-19 13:30:36.000,2025-10-19 13:30:36.000,2025-10-19 13:30:36.353,2025-10-19 13:30:37.263,0.00,0.91
1222,SALIENTE,F,2025-10-19 19:24:11.000,2025-10-19 19:24:12.000,2025-10-19 19:24:11.447,2025-10-19 19:24:12.640,1.00,1.19
1224,SALIENTE,F,2025-10-19 20:13:27.000,2025-10-19 20:13:27.000,2025-10-19 20:13:27.007,2025-10-19 20:13:27.650,0.00,0.64
1226,SALIENTE,F,2025-10-19 22:07:14.000,2025-10-19 22:07:15.000,2025-10-19 22:07:14.590,2025-10-19 22:07:16.093,1.00,1.50
1227,SALIENTE,F,2025-10-19 22:07:40.000,2025-10-19 22:07:46.000,2025-10-19 22:07:40.200,2025-10-19 22:07:41.420,6.00,1.22
1228,SALIENTE,F,2025-10-20 07:18:25.000,2025-10-20 07:18:26.000,2025-10-20 07:18:25.333,2025-10-20 07:18:26.970,1.00,1.64
1229,SALIENTE,F,2025-10-20 07:54:12.000,2025-10-20 07:54:13.000,2025-10-20 07:54:12.697,2025-10-20 07:54:13.337,1.00,0.64
1230,SALIENTE,F,2025-10-20 08:15:24.000,2025-10-20 08:15:25.000,2025-10-20 08:15:24.760,2025-10-20 08:15:25.697,1.00,0.94
1294,SALIENTE,F,2025-10-20 17:59:08.000,2025-10-20 17:59:09.000,2025-10-20 17:59:08.693,2025-10-20 17:59:09.947,1.00,1.25
1300,SALIENTE,F,2025-10-20 19:07:19.000,2025-10-20 19:07:19.000,2025-10-20 19:07:19.187,2025-10-20 19:07:19.857,0.00,0.67
1301,SALIENTE,F,2025-10-20 19:19:18.000,2025-10-20 19:19:19.000,2025-10-20 19:19:18.907,2025-10-20 19:19:19.840,1.00,0.93
1302,SALIENTE,F,2025-10-20 19:19:40.000,2025-10-20 19:19:41.000,2025-10-20 19:19:40.743,2025-10-20 19:19:41.433,1.00,0.69
1303,SALIENTE,F,2025-10-20 19:20:01.000,2025-10-20 19:20:02.000,2025-10-20 19:20:01.733,2025-10-20 19:20:02.510,1.00,0.78
1304,SALIENTE,F,2025-10-20 19:24:23.000,2025-10-20 19:24:24.000,2025-10-20 19:24:23.863,2025-10-20 19:24:24.647,1.00,0.78
